frame,trans_error,rot_error_deg
1173,0.0987543,0.312405
1174,0.488529,122.689
1175,0.846318,3.79089
1176,0.321388,0.326646
1177,0.0387905,0.0647979
1178,1.09559,2.33299
1179,0.416123,0.598607
1180,0.296569,0.314842
1181,1.31982,119.193
1182,0,3.10973
1183,1.07589,39.4306
1184,1.3545,0.87496
1185,0,5.34007
1186,0.396661,1.72753
1187,0.0922687,0.301586
1188,0.304108,0.43702
1189,0.270519,2.5132
1190,0.164523,0.107403
1191,1.32156,4.00173
1192,0.803589,1.42543
1193,0.226202,0.234321
1194,1.74777,1.1551
1195,0,1.81621
1196,0.449585,0.648291
1197,0.449786,0.664095
1198,1.25571,0.915071
1199,0,0.734135
1200,0.103218,0.131019
1201,1.06935,23.1699
1202,0,3.49433
1203,0.259981,213.316
1204,1.50255,12.0782
1205,0.490973,217.546
1206,0.215175,0.468931
1207,0.892456,1.80116
1208,0.766186,0.977374
1209,0.239176,0.330446
1210,1.39101,2.56479
1211,0,2.00532
1212,0.602239,109.865
1213,1.41674,13.0022
1214,1.37002,53.2838
1215,0.674612,0.794329
1216,0.36405,0.449769
1217,0.244706,0.410717
1218,1.0281,3.13601
1219,0,0.904903
1220,1.12652,15.9623
1221,0,0.883905
1222,1.25265,3.44171
1223,0.207746,0.329016
1224,0.507621,183.291
1225,0.803928,3.21142
1226,0.700975,2.49958
1227,0.510556,0.759353
1228,0.409383,230.217
1229,0.672996,1.8405
1230,0.0243111,0.0811251
1231,0.362828,0.956177
1232,0.0260815,0.0660031
1233,0.426724,7.06447
1234,1.19987,88.6524
1235,1.15219,4.24355
1236,0.163036,236.207
1237,0,101.019
1238,0.916853,95.9962
1239,0.450183,0.862202
1240,0.271703,102.677
1241,1.09483,8.95601
1242,0.958907,12.9809
1243,1.19028,14.3973
1244,1.6402,27.8891
1245,1.27967,9.06513
1246,0.837655,5.0337
1247,0.268369,0.286656
1248,1.31168,46.4539
1249,0.36551,0.592377
1250,0.579245,0.647907
1251,0.189412,0.178533
1252,0.916922,52.7089
1253,1.33981,2.15467
1254,1.21534,20.8444
1255,1.1539,1.10233
1256,1.39264,7.43435
1257,1.26304,40.3502
1258,1.00814,78.9322
1259,0.9611,50.5913
1260,0.850747,102.396
1261,0.446884,163.499
1262,1.13649,0.891742
1263,0,0.361116
1264,1.30077,16.6525
1265,0.799381,75.7366
1266,1.97137,5.64893
1267,0.077521,0.879889
1268,0,14.5709
1269,1.16581,7.42196
1270,0.995212,2.23059
1271,1.2058,1.95243
1272,1.49912,2.33176
1273,1.76516,5.91183
1274,0.90147,0.809786
1275,0.608829,0.591584
1276,0.465219,0.948779
1277,0.422847,93.9833
1278,0.577669,139.869
1279,0,2.63012
1280,1.04271,70.5278
1281,0.693138,212.335
1282,0.957708,174.983
1283,0.193313,0.917326
1284,0.193984,0.336145
1285,1.00523,30.7265
1286,1.64833,11.3096
1287,0.165677,0.294182
1288,1.60393,27.2662
1289,0.428649,1.11437
1290,0.286679,0.714228
1291,0,3.06613
1292,1.22143,6.94741
1293,0,6.51591
1294,1.41616,6.17909
1295,1.13839,3.44654
1296,0.0695183,0.658413
1297,0.383815,1.53034
1298,0.375024,0.835326
1299,0.289999,0.474003
1300,1.92535,2.904
1301,0.693305,20.4595
1302,1.73558,4.58017
1303,0.226412,0.405571
1304,1.62098,218.121
1305,1.37507,1.60984
1306,0.246286,18.6892
1307,0.911173,3.83229
1308,1.66534,8.29409
1309,1.99343,9.99428
1310,1.88151,9.90827
1311,0.146247,0.964184
1312,0.588791,1.94471
1313,1.90867,2.73587
1314,0,12.8756
1315,0.413531,0.425513
1316,0.352183,2.41584
1317,0.192787,1.02344
1318,0.431134,144.493
1319,0.70172,118.714
1320,1.11829,0.719502
1321,1.61308,0.683515
1322,1.51508,3.67438
1323,1.33673,6.56646
1324,1.19359,0.873568
1325,1.1624,14.2434
1326,0.339789,0.982087
1327,1.62526,2.58601
1328,0,7.01322
1329,0.106467,176.131
1330,1.0892,1.79397
1331,0.376585,163.233
1332,0,56.3245
1333,1.22086,2.90393
1334,0.551134,0.239677
1335,0.733507,44.3786
1336,0.82836,52.5902
1337,1.17502,10.9097
1338,0.896319,5.48653
1339,1.15892,1.82309
1340,0.660857,0.852763
1341,0.365108,0.433901
1342,0.225055,0.258268
1343,1.51574,3.60533
1344,0.474786,1.19438
1345,0.899536,109.987
1346,0.808002,2.33723
1347,1.18883,0.460185
1348,0.229729,180.359
1349,1.3836,4.61502
1350,0.674026,78.7339
1351,1.20985,2.51879
1352,0.170043,0.195432
1353,1.5019,6.70053
1354,1.47549,2.81282
1355,0,87.694
1356,1.02533,45.7277
1357,1.32917,3.48585
1358,0.736232,0.342444
1359,1.34682,24.8042
1360,1.46301,17.1841
1361,0.9605,4.11884
1362,1.23166,47.7863
1363,1.20677,3.69156
1364,0.396383,0.178172
1365,0.43972,226.799
1366,1.4245,3.59477
1367,1.08833,2.91843
1368,0.325482,198.884
1369,1.21872,4.66548
1370,0.609506,0.729527
1371,1.55057,2.29425
1372,1.29167,9.41251
1373,0.3327,0.23556
1374,1.38095,5.20679
1375,0.0989516,1.13622
1376,1.4124,7.05661
1377,0,1.86861
1378,0.0747655,0.0790933
1379,1.30677,3.99001
1380,1.21201,2.7853
1381,0.80374,0.887957
1382,1.26343,2.17545
1383,0.982297,2.55376
1384,0.0571808,0.0681883
1385,0.853697,0.666545
1386,1.07914,3.3166
1387,0.455683,0.724099
1388,0,8.36262
1389,0.259635,0.221434
1390,1.15576,62.5592
1391,1.23726,12.0627
1392,0.218968,0.207596
1393,1.41153,7.08126
1394,0.376995,0.42136
1395,1.14316,1.70367
1396,1.17007,6.38586
1397,0.445156,0.514922
1398,1.14253,1.63626
1399,1.16277,2.45701
1400,1.0379,3.98364
1401,0,3.27087
1402,1.24056,2.74231
1403,1.11545,43.1551
1404,0.325396,0.39364
1405,0.398014,218.928
1406,1.31131,4.67394
1407,1.28576,6.96262
1408,0.478015,0.482328
1409,0.871676,1.80538
1410,0.149835,0.0891081
1411,1.12893,2.4349
1412,0.931952,2.15315
1413,0.371387,0.28382
1414,0.623597,0.891127
1415,1.04602,1.06641
1416,1.28328,9.76498
1417,1.33456,4.88328
1418,1.24793,7.51325
1419,0.215156,0.297492
1420,0.325267,0.540208
1421,0.301794,0.411473
1422,1.43408,6.42288
1423,0.729892,0.444219
1424,0.692504,0.640776
1425,0.893183,1.29625
1426,0.311602,0.156376
1427,1.091,1.02211
1428,1.11162,1.4178
1429,0.972821,62.298
1430,1.50363,5.50825
1431,0.433663,0.500216
1432,0.982276,1.64732
1433,0.199483,173.436
1434,1.17502,24.9657
1435,1.45263,4.39974
1436,0.585492,0.659495
1437,0.619003,0.782759
1438,1.32672,5.34522
1439,1.45237,2.55149
1440,1.48187,8.69466
1441,0.652066,130.47
1442,1.15175,48.1519
1443,1.02156,2.59273
1444,0.0553552,0.0814482
1445,0.430902,228.203
1446,0.75704,22.5947
1447,1.31299,7.91657
1448,0.979788,3.79793
1449,1.01664,52.1481
1450,0.300137,0.729067
1451,0.951527,1.87971
1452,1.09592,5.83882
1453,1.24336,10.2414
1454,0.573242,1.94965
1455,0.546636,0.44847
1456,1.2015,3.36097
1457,0.455662,0.343291
1458,1.01776,1.62954
1459,0.458046,0.692546
1460,0.939278,2.3223
1461,0.63991,232.514
1462,0,98.1044
1463,0.600609,0.459842
1464,0.82016,105.259
1465,0.70654,0.364922
1466,0.749705,0.826862
1467,0.65173,238.758
1468,0.483127,214.851
1469,1.3144,24.6135
1470,1.1073,3.79109
1471,1.20918,8.77567
1472,0.362473,166.817
1473,1.20686,1.18141
1474,0.491383,1.67484
1475,1.19317,2.18801
1476,0.493956,1.08727
1477,1.32464,37.4675
1478,1.18542,9.87881
1479,0.605918,0.647034
1480,0.0970159,0.238006
1481,1.3503,4.27524
1482,1.2762,5.38915
1483,1.86349,5.87073
1484,0.0624132,0.036571
1485,1.22397,5.5872
1486,1.09475,1.76106
1487,0.083159,0.167514
1488,0.246489,0.320895
1489,0.195797,0.204936
1490,0.0229561,0.0750433
1491,0.781961,5.60404
1492,0.170943,0.285613
1493,0.30017,0.62906
1494,0.393423,126.483
1495,1.22751,9.61155
1496,1.60716,12.6866
1497,1.29305,4.57239
1498,1.23176,51.13
1499,0.51637,120.76
1500,1.40907,4.93102
1501,1.15798,59.2961
1502,1.44578,19.507
1503,0.538736,0.701339
1504,0.940706,93.2647
1505,1.35447,2.87734
1506,0,76.9561
1507,0.18991,1.86427
1508,0,9.39014
1509,1.37517,34.3019
1510,1.71489,30.9787
1511,0,4.1466
1512,0.550176,14.4715
1513,1.75045,7.15432
1514,0,145.528
1515,1.39519,2.50612
1516,0.77163,0.290224
1517,1.5091,38.6486
1518,1.04888,1.23301
1519,1.31763,19.7974
1520,1.57371,2.31035
1521,1.44905,1.17393
1522,1.35543,3.4312
1523,1.34447,1.31228
1524,1.78524,6.07073
1525,1.15622,15.0711
1526,1.3363,18.9748
1527,1.65156,4.0288
1528,1.17206,3.70111
1529,0.817064,123.7
1530,1.65851,4.73282
1531,0.249471,1.55
1532,0,15.3385
1533,0.780059,2.2178
1534,0.140719,0.494004
1535,0.571753,3.68938
1536,0.464773,2.03472
1537,0.349092,96.5041
1538,1.70064,22.3601
1539,0.727578,65.867
1540,1.19538,55.8659
1541,0.56434,8.27035
1542,0.678708,16.2674
1543,0.687378,190.534
1544,1.6244,4.88858
1545,0.0576268,0.0978013
1546,0.38648,44.6582
1547,1.28804,20.7054
1548,1.007,22.6332
1549,1.07333,20.9337
1550,1.72118,5.36678
1551,1.17492,16.065
1552,0,44.3652
1553,1.43274,9.2694
1554,0.648356,24.3535
1555,0.573443,1.16183
1556,0.860348,1.57445
1557,1.34052,18.5203
1558,0.652626,218.931
1559,1.30502,6.37252
1560,1.40187,9.28401
1561,1.13802,2.19841
1562,1.30534,4.24348
1563,1.37718,8.32932
1564,1.36612,4.46116
1565,1.35512,8.89711
1566,0.426393,127.632
1567,1.22048,7.11188
1568,1.24507,9.68808
1569,1.05362,50.5042
1570,1.38908,3.60611
1571,0.292002,0.396308
1572,1.5058,9.18274
1573,0,0.854837
1574,1.44723,67.3784
1575,1.32023,35.346
1576,0,1.33883
1577,0.891489,0.777654
1578,1.22388,2.28988
1579,1.51011,2.4424
1580,1.2507,21.043
1581,0.34205,0.266876
1582,0.47722,16.4175
1583,1.90307,2.16986
1584,0.371721,0.1312
1585,0.910798,3.4586
1586,1.62225,50.3788
1587,1.50762,2.41507
1588,0.859713,12.6103
1589,0.940171,139.199
1590,0.802738,181.471
1591,0.657192,134.823
1592,0.852699,3.00345
1593,1.61026,1.42002
1594,1.83397,0.526515
1595,1.18532,5.99708
1596,1.47672,4.95908
1597,0,1.56828
1598,0.356283,0.42262
1599,0.422999,1.52282
1600,0.611984,0.265792
1601,0,58.4093
1602,0.314036,1.05372
1603,0,0.925096
1604,0.502041,0.267074
1605,0.43303,0.953733
1606,0.614585,1.11782
1607,0.280611,0.713708
1608,0.687728,0.436979
1609,1.13999,4.65736
1610,0,6.61366
1611,0.541834,0.836235
1612,1.64012,96.8784
1613,0,172.728
1614,0.153837,0.316746
1615,1.87037,8.77854
1616,0.640844,0.445928
1617,0.397358,0.736501
